trip_headsign,Departure Date,Departure Time,Origin,Arrival Time,Destination,Stops
8622,2024-08-11,13:30:00,Brest,17:04:00,Paris Montparnasse Hall 1 - 2,"[['Brest', 0, 0, '13:30:00', 0], ['Saint-Brieuc', '14:37:00', 0, '14:41:00', 0], ['Rennes', '15:29:00', 0, '15:35:00', 0], ['Paris Montparnasse Hall 1 - 2', '17:04:00', 0, 0, 0]]"
8147,2024-08-11,13:31:00,Paris Montparnasse Hall 1 - 2,15:51:00,Nantes,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '13:31:00', 0], ['Le Mans', '14:25:00', 0, '14:28:00', 0], ['Sablé-sur-Sarthe', '14:47:00', 0, '14:50:00', 0], ['Angers Saint-Laud', '15:10:00', 0, '15:14:00', 0], ['Nantes', '15:51:00', 0, 0, 0]]"
8977,2024-08-11,13:31:00,Paris Montparnasse Hall 1 - 2,17:14:00,Les Sables-d'Olonne,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '13:31:00', 0], ['Le Mans', '14:25:00', 0, '14:28:00', 0], ['Sablé-sur-Sarthe', '14:47:00', 0, '14:50:00', 0], ['Angers Saint-Laud', '15:10:00', 0, '15:14:00', 0], ['Nantes', '15:51:00', 0, '16:05:00', 0], ['La Roche-sur-Yon', '16:45:00', 0, '16:48:00', 0], [""Les Sables-d'Olonne"", '17:14:00', 0, 0, 0]]"
2239,2024-08-11,13:37:00,Strasbourg,22:28:00,Nice-Ville,"[['Strasbourg', 0, 0, '13:37:00', 0], ['Colmar', '14:02:00', 0, '14:05:00', 0], ['Mulhouse', '14:36:00', 0, '14:40:00', 0], ['Belfort - Montbéliard TGV', '15:02:00', 0, '15:06:00', 0], ['Besançon Franche-Comté TGV', '15:29:00', 0, '15:36:00', 0], ['Dijon', '16:04:00', 0, '16:20:00', 0], ['Beaune', '16:39:00', 0, '16:42:00', 0], ['Lyon Part Dieu', '17:56:00', 0, '18:06:00', 0], ['Avignon TGV', '19:08:00', 0, '19:11:00', 0], ['Aix-en-Provence TGV', '19:30:00', 0, '19:33:00', 0], ['Marseille Saint-Charles', '19:45:00', 0, '19:59:00', 0], ['Toulon', '20:41:00', 0, '20:45:00', 0], ['Les Arcs - Draguignan', '21:18:00', 0, '21:21:00', 0], ['Saint-Raphaël Valescure', '21:35:00', 0, '21:38:00', 0], ['Cannes', '22:00:00', 0, '22:04:00', 0], ['Antibes', '22:12:00', 0, '22:15:00', 0], ['Nice-Ville', '22:28:00', 0, 0, 0]]"
2817,2024-08-11,13:40:00,Paris Est,17:14:00,Metz,"[['Paris Est', 0, 0, '14:30:00', 3000], ['Metz', '17:14:00', 7800, 0, 0]]"
8361,2024-08-11,13:40:00,Paris Montparnasse Hall 1 - 2,16:19:00,La Rochelle,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '13:40:00', 0], [""Saint-Maixent-L'École"", '15:17:00', 0, '15:20:00', 0], ['Niort', '15:35:00', 0, '15:38:00', 0], ['Surgères', '15:56:00', 0, '15:59:00', 0], ['La Rochelle', '16:19:00', 0, 0, 0]]"
6504,2024-08-11,13:42:00,Évian-les-Bains,18:16:00,Paris Gare de Lyon Hall 1 - 2,"[['Évian-les-Bains', 0, 0, '13:42:00', 0], ['Thonon-les-Bains', '13:50:00', 0, '13:53:00', 0], ['Annemasse', '14:20:00', 0, '14:27:00', 0], ['Bellegarde', '15:08:00', 0, '15:12:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '18:16:00', 0, 0, 0]]"
7653,2024-08-11,13:44:00,Paris Montparnasse Hall 1 - 2,16:07:00,Bordeaux Saint-Jean,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '13:44:00', 0], ['Saint-Pierre-des-Corps', '14:43:00', 0, '14:46:00', 0], ['Bordeaux Saint-Jean', '16:07:00', 0, 0, 0]]"
8378,2024-08-11,13:47:00,La Rochelle,16:54:00,Paris Montparnasse Hall 1 - 2,"[['La Rochelle', 0, 0, '13:47:00', 0], ['Surgères', '14:05:00', 0, '14:08:00', 0], ['Niort', '14:26:00', 0, '14:29:00', 0], [""Saint-Maixent-L'École"", '14:42:00', 0, '14:45:00', 0], ['Poitiers', '15:15:00', 0, '15:19:00', 0], ['Saint-Pierre-des-Corps', '15:51:00', 0, '15:56:00', 0], ['Paris Montparnasse Hall 1 - 2', '16:54:00', 0, 0, 0]]"
9752,2024-08-11,13:47:00,Marseille Saint-Charles,18:50:00,Lausanne,"[['Marseille Saint-Charles', 0, 0, '13:47:00', 0], ['Aix-en-Provence TGV', '13:58:00', 0, '14:01:00', 0], ['Avignon TGV', '14:20:00', 0, '14:23:00', 0], ['Lyon Part Dieu', '15:30:00', 0, '15:40:00', 0], ['Bellegarde', '16:58:00', 0, '17:11:00', 0], ['Geneve', '17:45:00', 0, '17:52:00', 0], ['Lausanne', '18:50:00', 0, 0, 0]]"
6204,2024-08-11,13:50:00,Montpellier Saint-Roch,17:18:00,Paris Gare de Lyon Hall 1 - 2,"[['Montpellier Saint-Roch', 0, 0, '13:50:00', 0], ['Nîmes Centre', '14:15:00', 0, '14:19:00', 0], ['Valence TGV Rhône-Alpes Sud', '15:01:00', 0, '15:04:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '17:18:00', 0, 0, 0]]"
6620,2024-08-11,13:50:00,Lyon Perrache,16:43:00,Paris Gare de Lyon Hall 1 - 2,"[['Lyon Perrache', 0, 0, '14:30:00', 2400], ['Lyon Part Dieu', '14:33:00', 2100, '14:39:00', 2100], ['Le Creusot-TGV', '15:18:00', 2100, '15:21:00', 2100], ['Paris Gare de Lyon Hall 1 - 2', '16:43:00', 2100, 0, 0]]"
7371,2024-08-11,13:52:00,Paris Gare du Nord,16:14:00,Dunkerque,"[['Paris Gare du Nord', 0, 0, '14:02:00', 600], ['Arras', '14:50:00', 600, '15:00:00', 600], ['Lens', '15:12:00', 600, '15:15:00', 600], ['Béthune', '15:26:00', 600, '15:29:00', 600], ['Hazebrouck', '15:49:00', 600, '15:52:00', 600], ['Dunkerque', '16:14:00', 600, 0, 0]]"
7571,2024-08-11,13:52:00,Paris Gare du Nord,16:51:00,Rang-du-Fliers - Verton - Berck,"[['Paris Gare du Nord', 0, 0, '14:02:00', 600], ['Arras', '14:50:00', 600, '14:54:00', 600], ['Lille Europe', '15:14:00', 600, '15:25:00', 600], ['Calais - Fréthun', '15:53:00', 600, '16:04:00', 600], ['Boulogne sur Mer', '16:23:00', 600, '16:26:00', 600], ['Étaples - Le Touquet', '16:41:00', 600, '16:44:00', 600], ['Rang-du-Fliers - Verton - Berck', '16:51:00', 600, 0, 0]]"
2369,2024-08-11,13:53:00,Paris Est,18:27:00,Colmar,"[['Paris Est', 0, 0, '14:53:00', 3600], ['Strasbourg', '17:48:00', 7800, '17:56:00', 7200], ['Colmar', '18:27:00', 7200, 0, 0]]"
6617,2024-08-11,13:54:00,Paris Gare de Lyon Hall 1 - 2,16:10:00,Lyon Perrache,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '13:54:00', 0], ['Le Creusot-TGV', '15:14:00', 0, '15:17:00', 0], ['Lyon Part Dieu', '15:56:00', 0, '16:02:00', 0], ['Lyon Perrache', '16:10:00', 0, 0, 0]]"
8922,2024-08-11,13:54:00,Le Croisic,17:22:00,Paris Montparnasse Hall 1 - 2,"[['Le Croisic', 0, 0, '13:54:00', 0], ['La Baule-Escoublac', '14:02:00', 0, '14:07:00', 0], ['Saint-Nazaire', '14:21:00', 0, '14:24:00', 0], ['Nantes', '14:59:00', 0, '15:05:00', 0], ['Angers Saint-Laud', '15:42:00', 0, '15:45:00', 0], ['Le Mans', '16:23:00', 0, '16:26:00', 0], ['Paris Montparnasse Hall 1 - 2', '17:22:00', 0, 0, 0]]"
7324,2024-08-11,13:56:00,Dunkerque,16:08:00,Paris Gare du Nord,"[['Dunkerque', 0, 0, '13:56:00', 0], ['Hazebrouck', '14:17:00', 0, '14:20:00', 0], ['Béthune', '14:40:00', 0, '14:43:00', 0], ['Lens', '14:54:00', 0, '14:57:00', 0], ['Arras', '15:10:00', 0, '15:18:00', 0], ['Paris Gare du Nord', '16:08:00', 0, 0, 0]]"
2204,2024-08-11,13:57:00,Montpellier Saint-Roch,20:13:00,Strasbourg,"[['Montpellier Saint-Roch', 0, 0, '13:57:00', 0], ['Nîmes Centre', '14:24:00', 0, '14:27:00', 0], ['Valence TGV Rhône-Alpes Sud', '15:09:00', 0, '15:14:00', 0], ['Lyon Part Dieu', '15:50:00', 0, '16:04:00', 0], ['Mâcon', '16:39:00', 0, '16:42:00', 0], ['Dijon', '17:40:00', 0, '17:50:00', 0], ['Besançon Franche-Comté TGV', '18:17:00', 0, '18:22:00', 0], ['Belfort - Montbéliard TGV', '18:44:00', 0, '18:47:00', 0], ['Mulhouse', '19:09:00', 0, '19:12:00', 0], ['Colmar', '19:41:00', 0, '19:44:00', 0], ['Strasbourg', '20:13:00', 0, 0, 0]]"
5500,2024-08-11,13:57:00,Montpellier Saint-Roch,21:09:00,Metz,"[['Montpellier Saint-Roch', 0, 0, '13:57:00', 0], ['Nîmes Centre', '14:24:00', 0, '14:27:00', 0], ['Valence TGV Rhône-Alpes Sud', '15:09:00', 0, '15:14:00', 0], ['Lyon Part Dieu', '15:50:00', 0, '16:04:00', 0], ['Mâcon', '16:39:00', 0, '16:42:00', 0], ['Dijon', '17:40:00', 0, '17:50:00', 0], ['Besançon Franche-Comté TGV', '18:17:00', 0, '18:22:00', 0], ['Belfort - Montbéliard TGV', '18:44:00', 0, '18:47:00', 0], ['Mulhouse', '19:09:00', 0, '19:12:00', 0], ['Colmar', '19:41:00', 0, '19:44:00', 0], ['Strasbourg', '20:13:00', 0, '20:22:00', 0], ['Metz', '21:09:00', 0, 0, 0]]"
8087,2024-08-11,13:57:00,Paris Montparnasse Hall 1 - 2,16:27:00,Saint-Malo,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '14:07:00', 600], ['Rennes', '15:40:00', 900, '15:45:00', 900], ['Saint-Malo', '16:27:00', 900, 0, 0]]"
2591,2024-08-11,13:58:00,Paris Est,18:45:00,Saint-Dié-des-Vosges,"[['Paris Est', 0, 0, '14:38:00', 2400], ['Champagne-Ardenne TGV', '16:38:00', 7200, '16:41:00', 7200], ['Meuse TGV', '17:05:00', 7200, '17:08:00', 7200], ['Nancy', '17:44:00', 7200, '17:51:00', 7200], ['Lunéville', '18:09:00', 7200, '18:12:00', 7200], ['Saint-Dié-des-Vosges', '18:45:00', 7200, 0, 0]]"
7860,2024-08-11,13:59:00,Montpellier Sud de France,18:48:00,Lille Flandres,"[['Montpellier Sud de France', 0, 0, '14:09:00', 600], ['Nîmes Pont du Gard', '14:28:00', 600, '14:31:00', 600], ['Lyon Saint-Exupéry TGV', '15:30:00', 600, '15:44:00', 600], ['Marne-la-Vallée Chessy', '17:29:00', 600, '17:31:00', 300], ['Aéroport Charles de Gaulle 2 TGV', '17:35:00', 0, '17:42:00', 0], ['TGV Haute Picardie', '18:11:00', 0, '18:14:00', 0], ['Lille Flandres', '18:48:00', 0, 0, 0]]"
5454,2024-08-11,14:01:00,Strasbourg,20:05:00,Bordeaux Saint-Jean,"[['Strasbourg', 0, 0, '14:01:00', 0], ['Lorraine TGV', '14:36:00', 0, '14:39:00', 0], ['Meuse TGV', '14:58:00', 0, '15:05:00', 0], ['Champagne-Ardenne TGV', '15:29:00', 0, '15:32:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '16:04:00', 0, '16:19:00', 0], ['Marne-la-Vallée Chessy', '16:28:00', 0, '16:32:00', 0], ['Massy TGV', '17:04:00', 0, '17:12:00', 0], ['Saint-Pierre-des-Corps', '18:03:00', 0, '18:07:00', 0], ['Poitiers', '18:39:00', 0, '18:42:00', 0], ['Angoulême', '19:22:00', 0, '19:25:00', 0], ['Bordeaux Saint-Jean', '20:05:00', 0, 0, 0]]"
6120,2024-08-11,14:03:00,Marseille Saint-Charles,17:22:00,Paris Gare de Lyon Hall 1 - 2,"[['Marseille Saint-Charles', 0, 0, '14:03:00', 0], ['Aix-en-Provence TGV', '14:15:00', 0, '14:18:00', 0], ['Avignon TGV', '14:38:00', 0, '14:41:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '17:22:00', 0, 0, 0]]"
6196,2024-08-11,14:04:00,Avignon Centre,17:51:00,Paris Gare de Lyon Hall 1 - 2,"[['Avignon Centre', 0, 0, '14:09:00', 300], ['Orange', '14:23:00', 300, '14:26:00', 300], ['Montélimar', '14:51:00', 300, '14:54:00', 300], ['Valence Ville', '15:15:00', 300, '15:18:00', 300], ['Lyon Saint-Exupéry TGV', '15:47:00', 300, '15:59:00', 300], ['Paris Gare de Lyon Hall 1 - 2', '17:51:00', 300, 0, 0]]"
8547,2024-08-11,14:05:00,Paris Montparnasse Hall 1 - 2,18:57:00,Hendaye,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '14:05:00', 0], ['Massy TGV', '14:14:00', 0, '14:17:00', 0], ['Bordeaux Saint-Jean', '16:14:00', 0, '16:20:00', 0], ['Dax', '17:34:00', 0, '17:38:00', 0], ['Bayonne', '18:13:00', 0, '18:16:00', 0], ['Biarritz', '18:24:00', 0, '18:27:00', 0], ['Saint-Jean-de-Luz - Ciboure', '18:41:00', 0, '18:43:00', 0], ['Hendaye', '18:57:00', 0, 0, 0]]"
8575,2024-08-11,14:05:00,Paris Montparnasse Hall 1 - 2,19:33:00,Tarbes,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '14:05:00', 0], ['Massy TGV', '14:14:00', 0, '14:17:00', 0], ['Bordeaux Saint-Jean', '16:14:00', 0, '16:20:00', 0], ['Dax', '17:34:00', 0, '17:42:00', 0], ['Orthez', '18:10:00', 0, '18:12:00', 0], ['Pau', '18:35:00', 0, '18:37:00', 0], ['Lourdes', '19:05:00', 0, '19:15:00', 0], ['Tarbes', '19:33:00', 0, 0, 0]]"
6813,2024-08-11,14:06:00,Lyon Part Dieu,16:40:00,Toulon,"[['Lyon Part Dieu', 0, 0, '14:06:00', 0], ['Avignon TGV', '15:09:00', 0, '15:12:00', 0], ['Aix-en-Provence TGV', '15:31:00', 0, '15:34:00', 0], ['Marseille Saint-Charles', '15:46:00', 0, '15:58:00', 0], ['Toulon', '16:40:00', 0, 0, 0]]"
5480,2024-08-11,14:08:00,Nantes,19:29:00,Strasbourg,"[['Nantes', 0, 0, '14:08:00', 0], ['Angers Saint-Laud', '14:45:00', 0, '14:48:00', 0], ['Le Mans', '15:27:00', 0, '15:30:00', 0], ['Massy TGV', '16:18:00', 0, '16:26:00', 0], ['Marne-la-Vallée Chessy', '16:56:00', 0, '17:01:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '17:11:00', 0, '17:29:00', 0], ['Champagne-Ardenne TGV', '17:59:00', 0, '18:09:00', 0], ['Lorraine TGV', '18:48:00', 0, '18:51:00', 0], ['Strasbourg', '19:29:00', 0, 0, 0]]"
6177,2024-08-11,14:10:00,Paris Gare de Lyon Hall 1 - 2,19:55:00,Nice-Ville,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '14:10:00', 0], ['Marseille Saint-Charles', '17:14:00', 0, '17:28:00', 0], ['Toulon', '18:11:00', 0, '18:15:00', 0], ['Saint-Raphaël Valescure', '19:01:00', 0, '19:04:00', 0], ['Cannes', '19:26:00', 0, '19:31:00', 0], ['Antibes', '19:39:00', 0, '19:42:00', 0], ['Nice-Ville', '19:55:00', 0, 0, 0]]"
8724,2024-08-11,14:11:00,Quimper,17:44:00,Paris Montparnasse Hall 1 - 2,"[['Quimper', 0, 0, '14:11:00', 0], ['Lorient', '14:43:00', 0, '14:46:00', 0], ['Auray', '15:01:00', 0, '15:04:00', 0], ['Vannes', '15:14:00', 0, '15:17:00', 0], ['Paris Montparnasse Hall 1 - 2', '17:44:00', 0, 0, 0]]"
6919,2024-08-11,14:14:00,Paris Gare de Lyon Hall 1 - 2,17:13:00,Grenoble,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '14:14:00', 0], ['Lyon Saint-Exupéry TGV', '16:07:00', 0, '16:11:00', 0], ['Grenoble', '17:13:00', 0, 0, 0]]"
2738,2024-08-11,14:15:00,Reims,16:31:00,Paris Est,"[['Reims', 0, 0, '14:25:00', 600], ['Paris Est', '16:31:00', 5400, 0, 0]]"
7124,2024-08-11,14:16:00,Valenciennes,16:08:00,Paris Gare du Nord,"[['Valenciennes', 0, 0, '14:16:00', 0], ['Douai', '14:40:00', 0, '14:51:00', 0], ['Arras', '15:06:00', 0, '15:18:00', 0], ['Paris Gare du Nord', '16:08:00', 0, 0, 0]]"
8485,2024-08-11,14:16:00,Paris Montparnasse Hall 1 - 2,17:42:00,Bordeaux Saint-Jean,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '14:16:00', 0], ['Saint-Pierre-des-Corps', '15:13:00', 0, '15:17:00', 0], ['Poitiers', '15:51:00', 0, '15:54:00', 0], ['Angoulême', '16:33:00', 0, '16:36:00', 0], ['Libourne', '17:19:00', 0, '17:22:00', 0], ['Bordeaux Saint-Jean', '17:42:00', 0, 0, 0]]"
9775,2024-08-11,14:18:00,Paris Gare de Lyon Hall 1 - 2,17:29:00,Geneve,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '14:18:00', 0], ['Bourg-en-Bresse', '16:09:00', 0, '16:12:00', 0], ['Bellegarde', '17:00:00', 0, '17:03:00', 0], ['Geneve', '17:29:00', 0, 0, 0]]"
7672,2024-08-11,14:21:00,Toulouse Matabiau,19:52:00,Paris Montparnasse Hall 1 - 2,"[['Toulouse Matabiau', 0, 0, '15:21:00', 3600], ['Montauban Ville Bourbon', '15:52:00', 3600, '15:55:00', 3600], ['Agen', '16:32:00', 3600, '16:35:00', 3600], ['Bordeaux Saint-Jean', '17:40:00', 3600, '17:46:00', 3600], ['Paris Montparnasse Hall 1 - 2', '19:52:00', 3600, 0, 0]]"
9774,2024-08-11,14:29:00,Geneve,17:42:00,Paris Gare de Lyon Hall 1 - 2,"[['Geneve', 0, 0, '14:29:00', 0], ['Bellegarde', '14:58:00', 0, '15:02:00', 0], ['Bourg-en-Bresse', '15:49:00', 0, '15:52:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '17:42:00', 0, 0, 0]]"
2542,2024-08-11,14:30:00,Nancy,16:41:00,Paris Est,"[['Nancy', 0, 0, '14:30:00', 0], ['Paris Est', '16:41:00', 2400, 0, 0]]"
9222,2024-08-11,14:34:00,Basel SBB,17:38:00,Paris Gare de Lyon Hall 1 - 2,"[['Basel SBB', 0, 0, '14:34:00', 0], ['Mulhouse', '14:54:00', 0, '14:57:00', 0], ['Dijon', '15:59:00', 0, '16:03:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '17:38:00', 0, 0, 0]]"
5386,2024-08-11,14:36:00,Marseille Saint-Charles,20:30:00,Rennes,"[['Marseille Saint-Charles', 0, 0, '14:36:00', 0], ['Aix-en-Provence TGV', '14:47:00', 0, '14:50:00', 0], ['Avignon TGV', '15:10:00', 0, '15:15:00', 0], ['Lyon Part Dieu', '16:20:00', 0, '16:30:00', 0], ['Massy TGV', '18:34:00', 0, '18:41:00', 0], ['Le Mans', '19:29:00', 0, '19:32:00', 0], ['Laval', '20:02:00', 0, '20:06:00', 0], ['Rennes', '20:30:00', 0, 0, 0]]"
6115,2024-08-11,14:38:00,Paris Gare de Lyon Hall 1 - 2,17:56:00,Marseille Saint-Charles,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '14:38:00', 0], ['Avignon TGV', '17:17:00', 0, '17:20:00', 0], ['Aix-en-Provence TGV', '17:41:00', 0, '17:44:00', 0], ['Marseille Saint-Charles', '17:56:00', 0, 0, 0]]"
6850,2024-08-11,14:40:00,Nice-Ville,19:20:00,Lyon Part Dieu,"[['Nice-Ville', 0, 0, '14:40:00', 0], ['Antibes', '14:53:00', 0, '14:56:00', 0], ['Cannes', '15:04:00', 0, '15:08:00', 0], ['Saint-Raphaël Valescure', '15:29:00', 0, '15:32:00', 0], ['Toulon', '16:17:00', 0, '16:21:00', 0], ['Marseille Saint-Charles', '17:03:00', 0, '17:18:00', 0], ['Aix-en-Provence TGV', '17:31:00', 0, '17:34:00', 0], ['Avignon TGV', '17:55:00', 0, '18:02:00', 0], ['Valence TGV Rhône-Alpes Sud', '18:40:00', 0, '18:45:00', 0], ['Lyon Part Dieu', '19:20:00', 0, 0, 0]]"
8623,2024-08-11,14:40:00,Paris Montparnasse Hall 1 - 2,18:29:00,Brest,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '14:40:00', 0], ['Laval', '15:52:00', 0, '15:55:00', 0], ['Rennes', '16:19:00', 0, '16:25:00', 0], ['Saint-Brieuc', '17:09:00', 0, '17:13:00', 0], ['Morlaix', '17:52:00', 0, '17:56:00', 0], ['Brest', '18:29:00', 0, 0, 0]]"
8693,2024-08-11,14:40:00,Paris Montparnasse Hall 1 - 2,18:10:00,Lannion,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '14:40:00', 0], ['Laval', '15:52:00', 0, '15:55:00', 0], ['Rennes', '16:19:00', 0, '16:25:00', 0], ['Saint-Brieuc', '17:09:00', 0, '17:19:00', 0], ['Guingamp', '17:33:00', 0, '17:37:00', 0], ['Plouaret Trégor', '17:51:00', 0, '17:54:00', 0], ['Lannion', '18:10:00', 0, 0, 0]]"
6037,2024-08-11,14:42:00,Paris Gare de Lyon Hall 1 - 2,18:10:00,Montpellier Saint-Roch,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '14:42:00', 0], ['Valence TGV Rhône-Alpes Sud', '16:53:00', 0, '16:57:00', 0], ['Nîmes Centre', '17:41:00', 0, '17:45:00', 0], ['Montpellier Saint-Roch', '18:10:00', 0, 0, 0]]"
12260,2024-08-11,14:46:00,Bordeaux Saint-Jean,17:14:00,Paris Montparnasse Hall 1 - 2,"[['Bordeaux Saint-Jean', 0, 0, '14:51:00', 300], ['Angoulême', '15:25:00', 300, '15:28:00', 300], ['Paris Montparnasse Hall 1 - 2', '17:14:00', 300, 0, 0]]"
6920,2024-08-11,14:47:00,Grenoble,17:51:00,Paris Gare de Lyon Hall 1 - 2,"[['Grenoble', 0, 0, '14:47:00', 0], ['Lyon Saint-Exupéry TGV', '15:48:00', 0, '15:59:00', 300], ['Paris Gare de Lyon Hall 1 - 2', '17:51:00', 300, 0, 0]]"
9255,2024-08-11,14:48:00,Paris Gare de Lyon Hall 1 - 2,23:10:00,MILANO PORTA GARIBALDI,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '14:48:00', 0], ['Chambéry - Challes-les-Eaux', '17:36:00', 0, '17:44:00', 0], ['Saint-Jean-de-Maurienne Arvan', '18:25:00', 0, '19:25:00', 0], ['Modane', '19:55:00', 0, '20:20:00', 0], ['OULX CESANA CLAVIERE SESTRIERE', '20:50:00', 0, '20:52:00', 0], ['Turin Porta Susa', '21:46:00', 0, '21:48:00', 0], ['MILANO PORTA GARIBALDI', '23:10:00', 0, 0, 0]]"
6622,2024-08-11,14:50:00,Lyon Perrache,17:00:00,Paris Gare de Lyon Hall 1 - 2,"[['Lyon Perrache', 0, 0, '14:50:00', 0], ['Lyon Part Dieu', '14:58:00', 0, '15:04:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '17:00:00', 0, 0, 0]]"
9864,2024-08-11,14:51:00,Montpellier Saint-Roch,20:43:00,Bruxelles Midi,"[['Montpellier Saint-Roch', 0, 0, '14:51:00', 0], ['Nîmes Centre', '15:16:00', 0, '15:19:00', 0], ['Valence TGV Rhône-Alpes Sud', '16:09:00', 0, '16:15:00', 0], ['Lyon Part Dieu', '16:49:00', 0, '17:00:00', 0], ['Marne-la-Vallée Chessy', '18:47:00', 0, '18:51:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '19:01:00', 0, '19:07:00', 0], ['Lille Europe', '19:58:00', 0, '20:09:00', 0], ['Bruxelles Midi', '20:43:00', 0, 0, 0]]"
6743,2024-08-11,14:52:00,Paris Gare de Lyon Hall 1 - 2,17:26:00,Besançon Viotte,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '14:52:00', 0], ['Montbard', '15:54:00', 0, '15:57:00', 0], ['Dijon', '16:31:00', 0, '16:35:00', 0], ['Dole', '16:58:00', 0, '17:01:00', 0], ['Besançon Viotte', '17:26:00', 0, 0, 0]]"
8123,2024-08-11,14:52:00,Paris Montparnasse Hall 1 - 2,16:54:00,Nantes,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '14:52:00', 0], ['Angers Saint-Laud', '16:13:00', 0, '16:16:00', 0], ['Nantes', '16:54:00', 0, 0, 0]]"
8923,2024-08-11,14:52:00,Paris Montparnasse Hall 1 - 2,18:09:00,Le Croisic,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '14:52:00', 0], ['Angers Saint-Laud', '16:13:00', 0, '16:16:00', 0], ['Nantes', '16:54:00', 0, '17:00:00', 0], ['Saint-Nazaire', '17:33:00', 0, '17:36:00', 0], ['Pornichet', '17:46:00', 0, '17:48:00', 0], ['La Baule-Escoublac', '17:53:00', 0, '17:57:00', 0], ['Le Pouliguen', '18:00:00', 0, '18:03:00', 0], ['Le Croisic', '18:09:00', 0, 0, 0]]"
6124,2024-08-11,14:54:00,Hyères,19:22:00,Paris Gare de Lyon Hall 1 - 2,"[['Hyères', 0, 0, '14:54:00', 0], ['Toulon', '15:07:00', 0, '15:10:00', 0], ['Marseille Saint-Charles', '15:51:00', 0, '16:04:00', 0], ['Aix-en-Provence TGV', '16:15:00', 0, '16:18:00', 0], ['Avignon TGV', '16:38:00', 0, '16:41:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '19:22:00', 0, 0, 0]]"
6036,2024-08-11,14:57:00,Perpignan,20:18:00,Paris Gare de Lyon Hall 1 - 2,"[['Perpignan', 0, 0, '14:57:00', 0], ['Narbonne', '15:36:00', 0, '15:39:00', 0], ['Béziers', '15:53:00', 0, '15:56:00', 0], ['Agde', '16:07:00', 0, '16:10:00', 0], ['Sète', '16:23:00', 0, '16:26:00', 0], ['Montpellier Saint-Roch', '16:45:00', 0, '16:50:00', 0], ['Nîmes Centre', '17:15:00', 0, '17:19:00', 0], ['Valence TGV Rhône-Alpes Sud', '18:02:00', 0, '18:05:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '20:18:00', 0, 0, 0]]"
6619,2024-08-11,15:00:00,Paris Gare de Lyon Hall 1 - 2,17:10:00,Lyon Perrache,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '15:00:00', 0], ['Lyon Part Dieu', '16:56:00', 0, '17:02:00', 0], ['Lyon Perrache', '17:10:00', 0, 0, 0]]"
8725,2024-08-11,15:00:00,Paris Montparnasse Hall 1 - 2,18:37:00,Quimper,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '15:00:00', 0], ['Vannes', '17:22:00', 0, '17:26:00', 0], ['Auray', '17:36:00', 0, '17:40:00', 0], ['Lorient', '17:55:00', 0, '17:59:00', 0], ['Rosporden', '18:23:00', 0, '18:25:00', 0], ['Quimper', '18:37:00', 0, 0, 0]]"
6122,2024-08-11,15:02:00,Marseille Saint-Charles,18:22:00,Paris Gare de Lyon Hall 1 - 2,"[['Marseille Saint-Charles', 0, 0, '15:02:00', 0], ['Aix-en-Provence TGV', '15:15:00', 0, '15:18:00', 0], ['Avignon TGV', '15:38:00', 0, '15:41:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '18:22:00', 0, 0, 0]]"
